device_id,segment_code,start_time,end_time,activity_level
724,1,2015-02-25 14:00:00,2015-02-25 15:28:00,light
724,1,2015-02-25 15:29:00,2015-02-25 17:47:00,sedentary
724,1,2015-02-25 17:48:00,2015-02-25 18:43:00,light
724,1,2015-02-25 18:44:00,2015-02-25 19:17:00,sedentary
724,1,2015-02-25 19:18:00,2015-02-25 20:00:00,light
724,1,2015-02-25 20:01:00,2015-02-25 20:31:00,light
724,1,2015-02-25 20:32:00,2015-02-25 21:50:00,light
724,1,2015-02-25 21:51:00,2015-02-25 21:58:00,sedentary
724,1,2015-02-25 21:59:00,2015-02-26 06:12:00,sleep
724,2,2015-02-26 06:13:00,2015-02-26 06:59:00,light
724,2,2015-02-26 07:00:00,2015-02-26 08:01:00,light
724,2,2015-02-26 08:02:00,2015-02-26 08:39:00,light
724,2,2015-02-26 08:40:00,2015-02-26 09:33:00,light
724,2,2015-02-26 09:34:00,2015-02-26 10:08:00,light
724,2,2015-02-26 10:09:00,2015-02-26 10:58:00,light
724,2,2015-02-26 10:59:00,2015-02-26 11:33:00,sedentary
724,2,2015-02-26 11:34:00,2015-02-26 12:03:00,light
724,2,2015-02-26 12:04:00,2015-02-26 13:31:00,light
724,2,2015-02-26 13:32:00,2015-02-26 14:17:00,light
724,2,2015-02-26 14:18:00,2015-02-26 14:55:00,moderate
724,2,2015-02-26 14:56:00,2015-02-26 15:48:00,light
724,2,2015-02-26 15:49:00,2015-02-26 16:31:00,sedentary
724,2,2015-02-26 16:32:00,2015-02-26 17:02:00,light
724,2,2015-02-26 17:03:00,2015-02-26 19:34:00,sedentary
724,2,2015-02-26 19:35:00,2015-02-26 20:13:00,light
724,2,2015-02-26 20:14:00,2015-02-26 22:14:00,sedentary
724,2,2015-02-26 22:15:00,2015-02-26 22:58:00,light
724,2,2015-02-26 22:59:00,2015-02-26 23:14:00,sedentary
724,2,2015-02-26 23:15:00,2015-02-27 06:36:00,sleep
724,3,2015-02-27 06:37:00,2015-02-27 12:16:00,sedentary
724,3,2015-02-27 12:17:00,2015-02-27 14:21:00,light
724,3,2015-02-27 14:22:00,2015-02-27 14:57:00,light
724,3,2015-02-27 14:58:00,2015-02-27 16:13:00,moderate
724,3,2015-02-27 16:14:00,2015-02-27 19:10:00,light
724,3,2015-02-27 19:11:00,2015-02-27 20:16:00,light
724,3,2015-02-27 20:17:00,2015-02-27 20:58:00,light
724,3,2015-02-27 20:59:00,2015-02-28 00:32:00,light
724,3,2015-02-28 00:33:00,2015-02-28 03:27:00,sedentary
724,3,2015-02-28 03:28:00,2015-02-28 08:30:00,sleep
724,4,2015-02-28 08:31:00,2015-02-28 11:12:00,sedentary
724,4,2015-02-28 11:13:00,2015-02-28 12:21:00,light
724,4,2015-02-28 12:22:00,2015-02-28 14:57:00,sedentary
724,4,2015-02-28 14:58:00,2015-02-28 17:17:00,light
724,4,2015-02-28 17:18:00,2015-02-28 21:04:00,sedentary
724,4,2015-02-28 21:05:00,2015-02-28 21:34:00,light
724,4,2015-02-28 21:35:00,2015-02-28 22:31:00,light
724,4,2015-02-28 22:32:00,2015-02-28 22:51:00,sedentary
724,4,2015-02-28 22:52:00,2015-03-01 06:20:00,sleep
724,5,2015-03-01 06:21:00,2015-03-01 07:08:00,light
724,5,2015-03-01 07:09:00,2015-03-01 09:31:00,light
724,5,2015-03-01 09:32:00,2015-03-01 10:06:00,light
724,5,2015-03-01 10:07:00,2015-03-01 10:46:00,light
724,5,2015-03-01 10:47:00,2015-03-01 11:55:00,moderate
724,5,2015-03-01 11:56:00,2015-03-01 13:31:00,light
724,5,2015-03-01 13:32:00,2015-03-01 14:37:00,moderate
724,5,2015-03-01 14:38:00,2015-03-01 15:29:00,moderate
724,5,2015-03-01 15:30:00,2015-03-01 19:59:00,sedentary
724,5,2015-03-01 20:00:00,2015-03-01 20:59:00,light
724,5,2015-03-01 21:00:00,2015-03-01 21:25:00,sedentary
724,5,2015-03-01 21:26:00,2015-03-02 17:09:00,sleep
724,6,2015-03-02 17:10:00,2015-03-02 18:03:00,light
724,6,2015-03-02 18:04:00,2015-03-02 18:33:00,light
724,6,2015-03-02 18:34:00,2015-03-02 19:07:00,light
724,6,2015-03-02 19:08:00,2015-03-02 19:54:00,light
724,6,2015-03-02 19:55:00,2015-03-02 20:44:00,light
724,6,2015-03-02 20:45:00,2015-03-02 21:38:00,light
724,6,2015-03-02 21:39:00,2015-03-02 21:47:00,sedentary
724,6,2015-03-02 21:48:00,2015-03-03 06:02:00,sleep
724,7,2015-03-03 06:03:00,2015-03-03 06:34:00,sedentary
724,7,2015-03-03 06:35:00,2015-03-03 06:50:00,sedentary
724,7,2015-03-03 06:51:00,2015-03-03 14:16:00,sleep
724,8,2015-03-03 14:17:00,2015-03-03 14:46:00,sedentary
724,8,2015-03-03 14:47:00,2015-03-03 17:12:00,sedentary
724,8,2015-03-03 17:13:00,2015-03-03 18:04:00,light
724,8,2015-03-03 18:05:00,2015-03-03 21:42:00,light
724,8,2015-03-03 21:43:00,2015-03-03 22:36:00,light
724,8,2015-03-03 22:37:00,2015-03-03 22:52:00,sedentary
724,8,2015-03-03 22:53:00,2015-03-04 06:26:00,sleep
