device_id,segment_code,start_time,end_time,activity_level
746,1,2015-02-12 14:00:00,2015-02-12 14:31:00,light
746,1,2015-02-12 14:32:00,2015-02-12 16:21:00,light
746,1,2015-02-12 16:22:00,2015-02-12 16:51:00,moderate
746,1,2015-02-12 16:52:00,2015-02-12 17:47:00,sedentary
746,1,2015-02-12 17:48:00,2015-02-12 18:17:00,light
746,1,2015-02-12 18:18:00,2015-02-12 19:27:00,light
746,1,2015-02-12 19:28:00,2015-02-12 19:59:00,light
746,1,2015-02-12 20:00:00,2015-02-12 21:18:00,light
746,1,2015-02-12 21:19:00,2015-02-12 23:31:00,sedentary
746,1,2015-02-12 23:32:00,2015-02-13 04:15:00,sleep
746,2,2015-02-13 04:16:00,2015-02-13 07:32:00,sedentary
746,2,2015-02-13 07:33:00,2015-02-13 08:02:00,moderate
746,2,2015-02-13 08:03:00,2015-02-13 08:49:00,sedentary
746,2,2015-02-13 08:50:00,2015-02-13 09:32:00,light
746,2,2015-02-13 09:33:00,2015-02-13 10:52:00,moderate
746,2,2015-02-13 10:53:00,2015-02-13 13:47:00,light
746,2,2015-02-13 13:48:00,2015-02-13 14:27:00,light
746,2,2015-02-13 14:28:00,2015-02-13 16:32:00,light
746,2,2015-02-13 16:33:00,2015-02-13 17:57:00,light
746,2,2015-02-13 17:58:00,2015-02-13 18:38:00,light
746,2,2015-02-13 18:39:00,2015-02-13 21:34:00,light
746,2,2015-02-13 21:35:00,2015-02-14 00:12:00,sedentary
746,2,2015-02-14 00:13:00,2015-02-14 01:20:00,sleep
746,3,2015-02-14 01:21:00,2015-02-14 01:50:00,sedentary
746,3,2015-02-14 01:52:00,2015-02-14 07:07:00,sleep
746,4,2015-02-14 07:08:00,2015-02-14 09:53:00,sedentary
746,4,2015-02-14 09:54:00,2015-02-14 10:31:00,light
746,4,2015-02-14 10:32:00,2015-02-14 13:09:00,light
746,4,2015-02-14 13:10:00,2015-02-14 14:06:00,moderate
746,4,2015-02-14 14:07:00,2015-02-14 15:42:00,light
746,4,2015-02-14 15:43:00,2015-02-14 16:18:00,light
746,4,2015-02-14 16:19:00,2015-02-14 17:22:00,light
746,4,2015-02-14 17:23:00,2015-02-14 18:24:00,moderate
746,4,2015-02-14 18:25:00,2015-02-14 21:25:00,light
746,4,2015-02-14 21:26:00,2015-02-14 22:08:00,sedentary
746,4,2015-02-14 22:09:00,2015-02-15 03:26:00,sleep
746,5,2015-02-15 03:27:00,2015-02-15 04:43:00,sedentary
746,5,2015-02-15 04:44:00,2015-02-15 05:19:00,sleep
746,6,2015-02-15 05:20:00,2015-02-15 05:52:00,moderate
746,6,2015-02-15 05:53:00,2015-02-15 06:22:00,sedentary
746,6,2015-02-15 06:23:00,2015-02-15 06:56:00,light
746,6,2015-02-15 06:57:00,2015-02-15 08:33:00,light
746,6,2015-02-15 08:34:00,2015-02-15 09:03:00,light
746,6,2015-02-15 09:04:00,2015-02-15 09:44:00,light
746,6,2015-02-15 09:45:00,2015-02-15 10:14:00,moderate
746,6,2015-02-15 10:15:00,2015-02-15 11:09:00,light
746,6,2015-02-15 11:10:00,2015-02-15 12:12:00,light
746,6,2015-02-15 12:13:00,2015-02-15 12:44:00,sedentary
746,6,2015-02-15 12:45:00,2015-02-15 14:15:00,light
746,6,2015-02-15 14:16:00,2015-02-15 14:45:00,light
746,6,2015-02-15 14:46:00,2015-02-15 15:24:00,light
746,6,2015-02-15 15:25:00,2015-02-15 16:56:00,light
746,6,2015-02-15 16:57:00,2015-02-15 18:01:00,light
746,6,2015-02-15 18:02:00,2015-02-15 20:34:00,light
746,6,2015-02-15 20:35:00,2015-02-15 21:26:00,light
746,6,2015-02-15 21:27:00,2015-02-15 21:55:00,sedentary
746,6,2015-02-15 21:56:00,2015-02-16 02:25:00,sleep
746,7,2015-02-16 02:26:00,2015-02-16 02:56:00,sedentary
746,7,2015-02-16 02:57:00,2015-02-16 04:01:00,sedentary
746,7,2015-02-16 04:02:00,2015-02-16 05:15:00,sleep
746,8,2015-02-16 05:16:00,2015-02-16 05:59:00,moderate
746,8,2015-02-16 06:00:00,2015-02-16 06:35:00,sedentary
746,8,2015-02-16 06:36:00,2015-02-16 07:08:00,moderate
746,8,2015-02-16 07:09:00,2015-02-16 07:57:00,light
746,8,2015-02-16 07:58:00,2015-02-16 12:10:00,moderate
746,8,2015-02-16 12:11:00,2015-02-16 13:07:00,light
746,8,2015-02-16 13:08:00,2015-02-16 14:01:00,light
746,8,2015-02-16 14:02:00,2015-02-16 17:30:00,light
746,8,2015-02-16 17:31:00,2015-02-16 18:03:00,moderate
746,8,2015-02-16 18:04:00,2015-02-16 19:37:00,light
746,8,2015-02-16 19:38:00,2015-02-16 20:44:00,light
746,8,2015-02-16 20:45:00,2015-02-16 21:22:00,sedentary
746,8,2015-02-16 21:23:00,2015-02-17 05:22:00,sleep
746,9,2015-02-17 05:23:00,2015-02-17 05:53:00,moderate
746,9,2015-02-17 05:54:00,2015-02-17 06:32:00,sedentary
746,9,2015-02-17 06:33:00,2015-02-17 16:12:00,light
746,9,2015-02-17 16:13:00,2015-02-17 17:02:00,sedentary
746,9,2015-02-17 17:03:00,2015-02-17 20:39:00,light
746,9,2015-02-17 20:40:00,2015-02-17 21:10:00,sedentary
746,9,2015-02-17 21:11:00,2015-02-18 05:22:00,sleep
746,10,2015-02-18 05:23:00,2015-02-18 05:52:00,moderate
746,10,2015-02-18 05:53:00,2015-02-18 06:22:00,sedentary
746,10,2015-02-18 06:23:00,2015-02-18 07:12:00,light
746,10,2015-02-18 07:13:00,2015-02-18 08:42:00,light
746,10,2015-02-18 08:43:00,2015-02-18 11:33:00,light
746,10,2015-02-18 11:34:00,2015-02-18 12:03:00,moderate
746,10,2015-02-18 12:04:00,2015-02-18 13:35:00,light
746,10,2015-02-18 13:36:00,2015-02-18 14:43:00,light
746,10,2015-02-18 14:44:00,2015-02-18 17:39:00,light
746,10,2015-02-18 17:40:00,2015-02-18 19:57:00,light
746,10,2015-02-18 19:58:00,2015-02-18 21:07:00,sedentary
746,10,2015-02-18 21:08:00,2015-02-19 01:08:00,sleep
746,11,2015-02-19 01:09:00,2015-02-19 01:38:00,sedentary
746,11,2015-02-19 01:39:00,2015-02-19 02:38:00,sedentary
746,11,2015-02-19 02:39:00,2015-02-19 05:22:00,sleep
