device_id,segment_code,start_time,end_time,activity_level
758,1,2015-02-08 14:00:00,2015-02-08 14:29:00,light
758,1,2015-02-08 14:30:00,2015-02-08 15:00:00,light
758,1,2015-02-08 15:01:00,2015-02-08 15:38:00,light
758,1,2015-02-08 15:39:00,2015-02-08 16:37:00,light
758,1,2015-02-08 16:38:00,2015-02-08 17:13:00,light
758,1,2015-02-08 17:14:00,2015-02-08 18:18:00,light
758,1,2015-02-08 18:19:00,2015-02-08 18:48:00,light
758,1,2015-02-08 18:49:00,2015-02-08 19:18:00,light
758,1,2015-02-08 19:19:00,2015-02-08 19:48:00,light
758,1,2015-02-08 19:49:00,2015-02-08 20:42:00,light
758,1,2015-02-08 20:43:00,2015-02-08 21:16:00,light
758,1,2015-02-08 21:17:00,2015-02-08 21:26:00,sedentary
758,1,2015-02-08 21:27:00,2015-02-09 04:55:00,sleep
758,2,2015-02-09 04:56:00,2015-02-09 05:48:00,moderate
758,2,2015-02-09 05:49:00,2015-02-09 06:18:00,sedentary
758,2,2015-02-09 06:19:00,2015-02-09 08:05:00,light
758,2,2015-02-09 08:06:00,2015-02-09 09:33:00,light
758,2,2015-02-09 09:34:00,2015-02-09 11:03:00,light
758,2,2015-02-09 11:04:00,2015-02-09 11:41:00,light
758,2,2015-02-09 11:42:00,2015-02-09 12:11:00,moderate
758,2,2015-02-09 12:12:00,2015-02-09 12:54:00,light
758,2,2015-02-09 12:55:00,2015-02-09 13:45:00,vigorous
758,2,2015-02-09 13:46:00,2015-02-09 14:16:00,vigorous
758,2,2015-02-09 14:17:00,2015-02-09 16:50:00,light
758,2,2015-02-09 16:51:00,2015-02-09 18:31:00,light
758,2,2015-02-09 18:32:00,2015-02-09 19:32:00,light
758,2,2015-02-09 19:33:00,2015-02-09 20:58:00,light
758,2,2015-02-09 20:59:00,2015-02-09 22:00:00,light
758,2,2015-02-09 22:01:00,2015-02-09 23:49:00,sedentary
758,2,2015-02-09 23:50:00,2015-02-10 08:15:00,sleep
758,3,2015-02-10 08:16:00,2015-02-10 08:47:00,light
758,3,2015-02-10 08:48:00,2015-02-10 09:40:00,light
758,3,2015-02-10 09:41:00,2015-02-10 10:19:00,sedentary
758,3,2015-02-10 10:20:00,2015-02-10 11:49:00,light
758,3,2015-02-10 11:50:00,2015-02-10 12:43:00,light
758,3,2015-02-10 12:44:00,2015-02-10 13:17:00,moderate
758,3,2015-02-10 13:18:00,2015-02-10 14:51:00,light
758,3,2015-02-10 14:52:00,2015-02-10 15:26:00,moderate
758,3,2015-02-10 15:27:00,2015-02-10 17:18:00,light
