device_id,segment_code,start_time,end_time,activity_level
861,1,2015-02-23 14:00:00,2015-02-23 15:19:00,light
861,1,2015-02-23 15:20:00,2015-02-23 15:52:00,light
861,1,2015-02-23 15:53:00,2015-02-23 18:01:00,light
861,1,2015-02-23 18:02:00,2015-02-23 18:32:00,moderate
861,1,2015-02-23 18:33:00,2015-02-23 19:59:00,light
861,1,2015-02-23 20:00:00,2015-02-23 21:52:00,light
861,1,2015-02-23 21:53:00,2015-02-23 22:23:00,light
861,1,2015-02-23 22:24:00,2015-02-23 22:34:00,sedentary
861,1,2015-02-23 22:35:00,2015-02-24 06:01:00,sleep
861,2,2015-02-24 06:02:00,2015-02-24 07:23:00,light
861,2,2015-02-24 07:24:00,2015-02-24 09:15:00,light
861,2,2015-02-24 09:16:00,2015-02-24 10:07:00,light
861,2,2015-02-24 10:08:00,2015-02-24 11:26:00,light
861,2,2015-02-24 11:27:00,2015-02-24 12:14:00,light
861,2,2015-02-24 12:15:00,2015-02-24 12:47:00,light
861,2,2015-02-24 12:48:00,2015-02-24 13:55:00,light
861,2,2015-02-24 13:56:00,2015-02-24 14:57:00,light
861,2,2015-02-24 14:58:00,2015-02-24 15:46:00,light
861,2,2015-02-24 15:47:00,2015-02-24 17:35:00,light
861,2,2015-02-24 17:36:00,2015-02-24 18:06:00,light
861,2,2015-02-24 18:07:00,2015-02-24 19:31:00,light
861,2,2015-02-24 19:32:00,2015-02-24 20:20:00,light
861,2,2015-02-24 20:21:00,2015-02-24 20:50:00,sedentary
861,2,2015-02-24 20:51:00,2015-02-24 22:07:00,light
861,2,2015-02-24 22:08:00,2015-02-24 22:37:00,light
861,2,2015-02-24 22:38:00,2015-02-24 23:02:00,sedentary
861,2,2015-02-24 23:03:00,2015-02-25 05:57:00,sleep
861,3,2015-02-25 05:58:00,2015-02-25 08:08:00,light
861,3,2015-02-25 08:09:00,2015-02-25 08:39:00,light
861,3,2015-02-25 08:40:00,2015-02-25 09:26:00,light
861,3,2015-02-25 09:27:00,2015-02-25 10:57:00,light
861,3,2015-02-25 10:58:00,2015-02-25 11:35:00,light
861,3,2015-02-25 11:36:00,2015-02-25 12:53:00,light
861,3,2015-02-25 12:54:00,2015-02-25 13:48:00,light
861,3,2015-02-25 13:49:00,2015-02-25 14:56:00,sedentary
861,3,2015-02-25 14:57:00,2015-02-25 15:43:00,sedentary
