device_id,segment_code,start_time,end_time,activity_level
808,1,2015-02-15 14:00:00,2015-02-15 14:30:00,vigorous
808,1,2015-02-15 14:31:00,2015-02-15 15:07:00,light
808,1,2015-02-15 15:08:00,2015-02-15 16:02:00,moderate
808,1,2015-02-15 16:03:00,2015-02-15 16:40:00,light
808,1,2015-02-15 16:41:00,2015-02-15 19:16:00,light
808,1,2015-02-15 19:17:00,2015-02-15 20:02:00,moderate
808,1,2015-02-15 20:03:00,2015-02-15 21:46:00,sedentary
808,1,2015-02-15 21:47:00,2015-02-16 05:56:00,sleep
808,2,2015-02-16 05:57:00,2015-02-16 06:37:00,moderate
808,2,2015-02-16 06:38:00,2015-02-16 07:58:00,light
808,2,2015-02-16 07:59:00,2015-02-16 09:15:00,light
808,2,2015-02-16 09:16:00,2015-02-16 10:21:00,moderate
808,2,2015-02-16 10:22:00,2015-02-16 10:52:00,light
808,2,2015-02-16 10:53:00,2015-02-16 12:09:00,moderate
808,2,2015-02-16 12:10:00,2015-02-16 12:39:00,light
808,2,2015-02-16 12:40:00,2015-02-16 13:09:00,light
808,2,2015-02-16 13:10:00,2015-02-16 13:40:00,vigorous
808,2,2015-02-16 13:41:00,2015-02-16 14:45:00,moderate
808,2,2015-02-16 14:46:00,2015-02-16 17:43:00,light
808,2,2015-02-16 17:44:00,2015-02-16 18:13:00,light
808,2,2015-02-16 18:14:00,2015-02-16 19:25:00,light
808,2,2015-02-16 19:26:00,2015-02-16 19:55:00,moderate
808,2,2015-02-16 19:56:00,2015-02-16 20:55:00,sedentary
808,2,2015-02-16 20:56:00,2015-02-17 05:29:00,sleep
808,3,2015-02-17 05:30:00,2015-02-17 07:11:00,light
808,3,2015-02-17 07:12:00,2015-02-17 09:33:00,light
808,3,2015-02-17 09:34:00,2015-02-17 10:03:00,light
808,3,2015-02-17 10:04:00,2015-02-17 11:37:00,light
808,3,2015-02-17 11:38:00,2015-02-17 12:09:00,moderate
808,3,2015-02-17 12:10:00,2015-02-17 12:43:00,light
808,3,2015-02-17 12:44:00,2015-02-17 14:02:00,moderate
808,3,2015-02-17 14:03:00,2015-02-17 16:37:00,light
808,3,2015-02-17 16:38:00,2015-02-17 17:29:00,light
808,3,2015-02-17 17:30:00,2015-02-17 19:09:00,light
808,3,2015-02-17 19:10:00,2015-02-17 19:33:00,sedentary
808,3,2015-02-17 19:34:00,2015-02-18 05:45:00,sleep
808,4,2015-02-18 05:46:00,2015-02-18 06:50:00,light
808,4,2015-02-18 06:51:00,2015-02-18 09:35:00,light
808,4,2015-02-18 09:36:00,2015-02-18 10:05:00,moderate
808,4,2015-02-18 10:06:00,2015-02-18 14:32:00,light
808,4,2015-02-18 14:33:00,2015-02-18 15:52:00,moderate
808,4,2015-02-18 15:53:00,2015-02-18 18:46:00,light
808,4,2015-02-18 18:47:00,2015-02-18 19:53:00,light
808,4,2015-02-18 19:54:00,2015-02-18 20:48:00,moderate
808,4,2015-02-18 20:49:00,2015-02-18 21:30:00,sedentary
808,4,2015-02-18 21:31:00,2015-02-19 05:36:00,sleep
808,5,2015-02-19 05:37:00,2015-02-19 07:16:00,light
808,5,2015-02-19 07:17:00,2015-02-19 09:34:00,light
808,5,2015-02-19 09:35:00,2015-02-19 10:47:00,light
808,5,2015-02-19 10:48:00,2015-02-19 11:40:00,light
808,5,2015-02-19 11:41:00,2015-02-19 12:12:00,light
808,5,2015-02-19 12:13:00,2015-02-19 13:15:00,light
808,5,2015-02-19 13:16:00,2015-02-19 13:45:00,light
808,5,2015-02-19 13:46:00,2015-02-19 14:15:00,light
808,5,2015-02-19 14:16:00,2015-02-19 15:01:00,light
808,5,2015-02-19 15:02:00,2015-02-19 16:10:00,light
808,5,2015-02-19 16:11:00,2015-02-19 16:44:00,moderate
808,5,2015-02-19 16:45:00,2015-02-19 17:16:00,sedentary
808,5,2015-02-19 17:17:00,2015-02-19 18:27:00,light
808,5,2015-02-19 18:28:00,2015-02-19 20:00:00,sedentary
808,5,2015-02-19 20:01:00,2015-02-19 20:30:00,light
808,5,2015-02-19 20:31:00,2015-02-19 22:50:00,sedentary
808,5,2015-02-19 22:51:00,2015-02-20 07:55:00,sleep
808,6,2015-02-20 07:56:00,2015-02-20 10:10:00,sedentary
808,6,2015-02-20 10:11:00,2015-02-20 10:41:00,moderate
808,6,2015-02-20 10:42:00,2015-02-20 11:31:00,light
808,6,2015-02-20 11:32:00,2015-02-20 12:28:00,moderate
808,6,2015-02-20 12:29:00,2015-02-20 16:58:00,light
808,6,2015-02-20 16:59:00,2015-02-20 18:34:00,moderate
808,6,2015-02-20 18:35:00,2015-02-20 19:13:00,vigorous
808,6,2015-02-20 19:14:00,2015-02-20 20:02:00,light
808,6,2015-02-20 20:03:00,2015-02-20 20:59:00,light
808,6,2015-02-20 21:00:00,2015-02-21 00:02:00,sedentary
808,6,2015-02-21 00:03:00,2015-02-21 01:31:00,sedentary
808,6,2015-02-21 01:32:00,2015-02-21 11:30:00,sleep
808,7,2015-02-21 11:31:00,2015-02-21 12:00:00,sedentary
808,7,2015-02-21 12:01:00,2015-02-21 13:10:00,light
808,7,2015-02-21 13:11:00,2015-02-21 13:57:00,light
808,7,2015-02-21 13:58:00,2015-02-21 14:53:00,moderate
808,7,2015-02-21 14:54:00,2015-02-21 15:53:00,light
808,7,2015-02-21 15:54:00,2015-02-21 16:47:00,sedentary
808,7,2015-02-21 16:48:00,2015-02-21 17:27:00,light
808,7,2015-02-21 17:28:00,2015-02-21 18:39:00,light
808,7,2015-02-21 18:40:00,2015-02-21 19:32:00,light
808,7,2015-02-21 19:33:00,2015-02-21 20:11:00,light
808,7,2015-02-21 20:12:00,2015-02-22 01:20:00,sedentary
808,7,2015-02-22 01:21:00,2015-02-22 05:52:00,sleep
