device_id,segment_code,start_time,end_time,activity_level
849,1,2015-02-12 14:00:00,2015-02-12 14:29:00,light
849,1,2015-02-12 14:30:00,2015-02-12 14:59:00,moderate
849,1,2015-02-12 15:00:00,2015-02-12 17:33:00,light
849,1,2015-02-12 17:34:00,2015-02-12 18:00:00,sedentary
849,1,2015-02-12 18:01:00,2015-02-13 02:05:00,sleep
849,2,2015-02-13 02:06:00,2015-02-13 02:36:00,light
849,2,2015-02-13 02:37:00,2015-02-13 03:29:00,sedentary
849,2,2015-02-13 03:30:00,2015-02-13 04:03:00,light
849,2,2015-02-13 04:04:00,2015-02-13 04:37:00,sedentary
849,2,2015-02-13 04:38:00,2015-02-13 07:14:00,light
849,2,2015-02-13 07:15:00,2015-02-13 08:21:00,sedentary
849,2,2015-02-13 08:22:00,2015-02-13 09:01:00,light
849,2,2015-02-13 09:02:00,2015-02-13 09:54:00,light
849,2,2015-02-13 09:55:00,2015-02-13 10:24:00,moderate
849,2,2015-02-13 10:25:00,2015-02-13 14:11:00,sedentary
849,2,2015-02-13 14:12:00,2015-02-13 14:45:00,moderate
849,2,2015-02-13 14:46:00,2015-02-13 20:52:00,sedentary
849,2,2015-02-13 20:53:00,2015-02-13 20:55:00,sedentary
849,2,2015-02-13 20:56:00,2015-02-14 03:10:00,sleep
849,3,2015-02-14 03:11:00,2015-02-14 04:42:00,sedentary
849,3,2015-02-14 04:43:00,2015-02-14 05:28:00,light
849,3,2015-02-14 05:29:00,2015-02-14 08:51:00,light
849,3,2015-02-14 08:52:00,2015-02-14 09:21:00,light
849,3,2015-02-14 09:22:00,2015-02-14 10:40:00,sedentary
849,3,2015-02-14 10:41:00,2015-02-14 11:10:00,light
849,3,2015-02-14 11:11:00,2015-02-14 11:41:00,light
849,3,2015-02-14 11:42:00,2015-02-14 12:17:00,light
849,3,2015-02-14 12:18:00,2015-02-14 13:12:00,sedentary
849,3,2015-02-14 13:13:00,2015-02-14 14:00:00,light
849,3,2015-02-14 14:01:00,2015-02-14 16:04:00,light
849,3,2015-02-14 16:05:00,2015-02-14 16:34:00,moderate
