device_id,segment_code,start_time,end_time,activity_level
726,1,2015-03-04 14:00:00,2015-03-04 14:29:00,vigorous
726,1,2015-03-04 14:30:00,2015-03-04 15:10:00,sedentary
726,1,2015-03-04 15:11:00,2015-03-04 16:01:00,light
726,1,2015-03-04 16:02:00,2015-03-04 16:40:00,moderate
726,1,2015-03-04 16:41:00,2015-03-04 17:15:00,sedentary
726,1,2015-03-04 17:16:00,2015-03-04 17:54:00,light
726,1,2015-03-04 17:55:00,2015-03-04 18:25:00,sedentary
726,1,2015-03-04 18:26:00,2015-03-04 19:06:00,moderate
726,1,2015-03-04 19:07:00,2015-03-04 20:00:00,light
726,1,2015-03-04 20:01:00,2015-03-04 20:46:00,moderate
726,1,2015-03-04 20:47:00,2015-03-04 21:26:00,sedentary
726,1,2015-03-04 21:27:00,2015-03-04 21:58:00,light
726,1,2015-03-04 21:59:00,2015-03-04 22:30:00,sedentary
726,1,2015-03-04 22:31:00,2015-03-05 05:33:00,sleep
726,2,2015-03-05 05:34:00,2015-03-05 06:06:00,moderate
726,2,2015-03-05 06:07:00,2015-03-05 06:36:00,light
726,2,2015-03-05 06:37:00,2015-03-05 07:21:00,light
726,2,2015-03-05 07:22:00,2015-03-05 07:54:00,sedentary
726,2,2015-03-05 07:55:00,2015-03-05 09:42:00,light
726,2,2015-03-05 09:43:00,2015-03-05 10:14:00,light
726,2,2015-03-05 10:15:00,2015-03-05 11:06:00,light
726,2,2015-03-05 11:07:00,2015-03-05 11:36:00,light
726,2,2015-03-05 11:37:00,2015-03-05 12:25:00,moderate
726,2,2015-03-05 12:26:00,2015-03-05 13:03:00,light
726,2,2015-03-05 13:04:00,2015-03-05 13:36:00,sedentary
726,2,2015-03-05 13:37:00,2015-03-05 14:19:00,moderate
726,2,2015-03-05 14:20:00,2015-03-05 15:33:00,light
726,2,2015-03-05 15:34:00,2015-03-05 16:36:00,light
726,2,2015-03-05 16:37:00,2015-03-05 17:13:00,light
726,2,2015-03-05 17:14:00,2015-03-05 18:40:00,moderate
