device_id,segment_code,start_time,end_time,activity_level
923,1,2015-02-11 14:00:00,2015-02-11 15:41:00,light
923,1,2015-02-11 15:42:00,2015-02-11 16:31:00,light
923,1,2015-02-11 16:32:00,2015-02-11 18:14:00,light
923,1,2015-02-11 18:15:00,2015-02-11 19:38:00,sedentary
923,1,2015-02-11 19:39:00,2015-02-11 21:18:00,light
923,1,2015-02-11 21:19:00,2015-02-11 21:33:00,sedentary
923,1,2015-02-11 21:34:00,2015-02-12 06:35:00,sleep
923,2,2015-02-12 06:36:00,2015-02-12 11:03:00,light
923,2,2015-02-12 11:04:00,2015-02-12 12:15:00,light
923,2,2015-02-12 12:16:00,2015-02-12 13:27:00,light
923,2,2015-02-12 13:28:00,2015-02-12 15:56:00,light
923,2,2015-02-12 15:57:00,2015-02-12 17:18:00,light
923,2,2015-02-12 17:19:00,2015-02-12 19:49:00,light
923,2,2015-02-12 19:50:00,2015-02-12 21:12:00,light
923,2,2015-02-12 21:13:00,2015-02-12 23:50:00,light
923,2,2015-02-12 23:51:00,2015-02-13 00:10:00,sedentary
923,2,2015-02-13 00:11:00,2015-02-13 03:46:00,sleep
923,3,2015-02-13 03:47:00,2015-02-13 06:11:00,light
923,3,2015-02-13 06:12:00,2015-02-13 06:59:00,moderate
923,3,2015-02-13 07:00:00,2015-02-13 09:45:00,light
923,3,2015-02-13 09:46:00,2015-02-13 10:15:00,light
923,3,2015-02-13 10:16:00,2015-02-13 10:55:00,light
923,3,2015-02-13 10:56:00,2015-02-13 12:55:00,light
923,3,2015-02-13 12:56:00,2015-02-13 13:32:00,light
923,3,2015-02-13 13:33:00,2015-02-13 15:37:00,light
923,3,2015-02-13 15:38:00,2015-02-13 16:18:00,light
923,3,2015-02-13 16:19:00,2015-02-13 17:40:00,light
923,3,2015-02-13 17:41:00,2015-02-13 17:49:00,sedentary
923,3,2015-02-13 17:50:00,2015-02-14 06:17:00,sleep
923,4,2015-02-14 06:18:00,2015-02-14 08:19:00,light
923,4,2015-02-14 08:20:00,2015-02-14 12:19:00,light
923,4,2015-02-14 12:20:00,2015-02-14 13:41:00,light
923,4,2015-02-14 13:42:00,2015-02-14 15:01:00,moderate
923,4,2015-02-14 15:02:00,2015-02-14 16:42:00,light
923,4,2015-02-14 16:43:00,2015-02-14 17:15:00,light
923,4,2015-02-14 17:16:00,2015-02-14 18:42:00,light
923,4,2015-02-14 18:43:00,2015-02-14 21:54:00,light
923,4,2015-02-14 21:55:00,2015-02-14 22:51:00,sedentary
923,4,2015-02-14 22:52:00,2015-02-15 02:45:00,sleep
