device_id,segment_code,start_time,end_time,activity_level
901,1,2015-02-17 14:00:00,2015-02-17 14:30:00,light
901,1,2015-02-17 14:31:00,2015-02-17 15:10:00,light
901,1,2015-02-17 15:11:00,2015-02-17 15:49:00,light
901,1,2015-02-17 15:50:00,2015-02-17 18:54:00,sedentary
901,1,2015-02-17 18:55:00,2015-02-17 20:45:00,light
901,1,2015-02-17 20:46:00,2015-02-17 23:02:00,sedentary
901,1,2015-02-17 23:03:00,2015-02-17 23:25:00,sedentary
901,1,2015-02-17 23:26:00,2015-02-18 05:41:00,sleep
901,2,2015-02-22 14:00:00,2015-02-22 14:40:00,sedentary
901,2,2015-02-22 14:41:00,2015-02-22 14:58:00,sedentary
901,2,2015-02-22 14:59:00,2015-02-23 06:04:00,sleep
901,3,2015-02-23 06:05:00,2015-02-23 06:45:00,sedentary
901,3,2015-02-23 06:46:00,2015-02-23 07:15:00,light
901,3,2015-02-23 07:16:00,2015-02-23 07:38:00,sedentary
901,3,2015-02-23 07:39:00,2015-02-23 11:37:00,sleep
901,4,2015-02-23 11:38:00,2015-02-23 12:08:00,light
901,4,2015-02-23 12:09:00,2015-02-23 13:39:00,sedentary
901,4,2015-02-23 13:40:00,2015-02-23 14:09:00,light
901,4,2015-02-23 14:10:00,2015-02-23 14:44:00,sedentary
901,4,2015-02-23 14:45:00,2015-02-23 14:49:00,sedentary
901,4,2015-02-23 14:50:00,2015-02-24 06:11:00,sleep
