device_id,segment_code,start_time,end_time,activity_level
817,1,2015-02-15 14:00:00,2015-02-15 14:33:00,light
817,1,2015-02-15 14:34:00,2015-02-15 15:27:00,light
817,1,2015-02-15 15:28:00,2015-02-15 16:52:00,sedentary
817,1,2015-02-15 16:53:00,2015-02-15 17:27:00,sedentary
817,1,2015-02-15 17:28:00,2015-02-15 18:05:00,light
817,1,2015-02-15 18:06:00,2015-02-15 18:44:00,light
817,1,2015-02-15 18:45:00,2015-02-15 19:23:00,moderate
817,1,2015-02-15 19:24:00,2015-02-15 20:20:00,light
817,1,2015-02-15 20:21:00,2015-02-15 20:55:00,light
817,1,2015-02-15 20:56:00,2015-02-15 22:49:00,light
817,1,2015-02-15 22:50:00,2015-02-15 22:57:00,sedentary
817,1,2015-02-15 22:58:00,2015-02-16 04:59:00,sleep
817,2,2015-02-16 05:00:00,2015-02-16 05:30:00,moderate
817,2,2015-02-16 05:31:00,2015-02-16 06:29:00,light
817,2,2015-02-16 06:30:00,2015-02-16 07:10:00,moderate
817,2,2015-02-16 07:11:00,2015-02-16 08:03:00,light
817,2,2015-02-16 08:04:00,2015-02-16 10:29:00,vigorous
817,2,2015-02-16 10:30:00,2015-02-16 11:04:00,light
817,2,2015-02-16 11:05:00,2015-02-16 12:08:00,moderate
817,2,2015-02-16 12:09:00,2015-02-16 12:41:00,light
817,2,2015-02-16 12:42:00,2015-02-16 13:39:00,vigorous
817,2,2015-02-16 13:40:00,2015-02-16 14:25:00,light
817,2,2015-02-16 14:26:00,2015-02-16 15:08:00,sedentary
817,2,2015-02-16 15:09:00,2015-02-16 15:11:00,sedentary
817,2,2015-02-16 15:12:00,2015-02-16 20:29:00,sleep
817,3,2015-02-16 20:30:00,2015-02-16 23:04:00,sedentary
817,3,2015-02-16 23:05:00,2015-02-16 23:34:00,sedentary
817,3,2015-02-16 23:35:00,2015-02-17 03:32:00,sleep
817,4,2015-02-17 03:33:00,2015-02-17 04:22:00,sedentary
817,4,2015-02-17 04:23:00,2015-02-17 04:59:00,sleep
817,5,2015-02-17 05:00:00,2015-02-17 11:28:00,light
817,5,2015-02-17 11:29:00,2015-02-17 12:07:00,moderate
817,5,2015-02-17 12:08:00,2015-02-17 12:43:00,light
817,5,2015-02-17 12:44:00,2015-02-17 13:37:00,light
817,5,2015-02-17 13:38:00,2015-02-17 14:13:00,moderate
817,5,2015-02-17 14:14:00,2015-02-17 15:22:00,moderate
817,5,2015-02-17 15:23:00,2015-02-17 16:29:00,light
817,5,2015-02-17 16:30:00,2015-02-17 18:05:00,moderate
817,5,2015-02-17 18:06:00,2015-02-17 21:12:00,light
817,5,2015-02-17 21:13:00,2015-02-17 21:26:00,sedentary
817,5,2015-02-17 21:27:00,2015-02-18 04:56:00,sleep
817,6,2015-02-18 04:57:00,2015-02-18 05:26:00,moderate
817,6,2015-02-18 05:27:00,2015-02-18 05:59:00,light
817,6,2015-02-18 06:00:00,2015-02-18 07:11:00,moderate
817,6,2015-02-18 07:12:00,2015-02-18 08:42:00,light
817,6,2015-02-18 08:43:00,2015-02-18 09:25:00,light
817,6,2015-02-18 09:26:00,2015-02-18 10:00:00,moderate
817,6,2015-02-18 10:01:00,2015-02-18 11:30:00,light
817,6,2015-02-18 11:31:00,2015-02-18 12:03:00,moderate
817,6,2015-02-18 12:04:00,2015-02-18 12:43:00,light
817,6,2015-02-18 12:44:00,2015-02-18 13:52:00,moderate
817,6,2015-02-18 13:53:00,2015-02-18 14:50:00,light
817,6,2015-02-18 14:51:00,2015-02-18 14:52:00,light
817,6,2015-02-18 14:53:00,2015-02-18 17:16:00,sleep
817,7,2015-02-18 17:17:00,2015-02-18 19:26:00,light
817,7,2015-02-18 19:27:00,2015-02-18 21:08:00,light
817,7,2015-02-18 21:09:00,2015-02-18 21:43:00,light
817,7,2015-02-18 21:44:00,2015-02-18 22:49:00,sedentary
817,7,2015-02-18 22:50:00,2015-02-19 01:22:00,sleep
817,8,2015-02-19 01:23:00,2015-02-19 01:54:00,sedentary
817,8,2015-02-19 01:55:00,2015-02-19 02:49:00,sleep
817,9,2015-02-19 02:50:00,2015-02-19 03:32:00,sedentary
817,9,2015-02-19 03:33:00,2015-02-19 05:15:00,sleep
817,10,2015-02-19 05:16:00,2015-02-19 07:10:00,light
817,10,2015-02-19 07:11:00,2015-02-19 09:36:00,light
817,10,2015-02-19 09:37:00,2015-02-19 11:39:00,light
