device_id,segment_code,start_time,end_time,activity_level
734,1,2015-02-26 14:00:00,2015-02-26 15:00:00,light
734,1,2015-02-26 15:01:00,2015-02-26 17:02:00,moderate
734,1,2015-02-26 17:03:00,2015-02-26 17:45:00,light
734,1,2015-02-26 17:46:00,2015-02-26 18:23:00,moderate
734,1,2015-02-26 18:24:00,2015-02-26 20:36:00,light
734,1,2015-02-26 20:37:00,2015-02-26 21:06:00,vigorous
734,1,2015-02-26 21:07:00,2015-02-26 21:43:00,light
734,1,2015-02-26 21:44:00,2015-02-26 22:41:00,moderate
734,1,2015-02-26 22:42:00,2015-02-26 23:50:00,moderate
734,1,2015-02-26 23:51:00,2015-02-27 00:17:00,sedentary
734,1,2015-02-27 00:18:00,2015-02-27 05:32:00,sleep
734,2,2015-02-27 05:33:00,2015-02-27 06:23:00,light
734,2,2015-02-27 06:24:00,2015-02-27 07:09:00,moderate
734,2,2015-02-27 07:10:00,2015-02-27 07:54:00,light
734,2,2015-02-27 07:55:00,2015-02-27 08:54:00,vigorous
734,2,2015-02-27 08:55:00,2015-02-27 10:08:00,moderate
734,2,2015-02-27 10:09:00,2015-02-27 11:34:00,light
734,2,2015-02-27 11:35:00,2015-02-27 12:19:00,moderate
734,2,2015-02-27 12:20:00,2015-02-27 14:51:00,light
734,2,2015-02-27 14:52:00,2015-02-27 15:22:00,moderate
734,2,2015-02-27 15:23:00,2015-02-27 17:31:00,light
734,2,2015-02-27 17:32:00,2015-02-27 18:17:00,moderate
734,2,2015-02-27 18:18:00,2015-02-27 19:56:00,moderate
734,2,2015-02-27 19:57:00,2015-02-27 20:33:00,vigorous
734,2,2015-02-27 20:34:00,2015-02-27 22:16:00,sedentary
734,2,2015-02-27 22:17:00,2015-02-27 23:04:00,light
734,2,2015-02-27 23:05:00,2015-02-27 23:14:00,sedentary
734,2,2015-02-27 23:15:00,2015-02-28 08:48:00,sleep
734,3,2015-02-28 08:49:00,2015-02-28 10:45:00,light
734,3,2015-02-28 10:46:00,2015-02-28 11:38:00,light
734,3,2015-02-28 11:39:00,2015-02-28 12:14:00,moderate
734,3,2015-02-28 12:15:00,2015-02-28 12:44:00,sedentary
734,3,2015-02-28 12:45:00,2015-02-28 13:31:00,light
734,3,2015-02-28 13:32:00,2015-02-28 14:41:00,light
734,3,2015-02-28 14:42:00,2015-02-28 15:51:00,moderate
734,3,2015-02-28 15:52:00,2015-02-28 16:29:00,sedentary
734,3,2015-02-28 16:30:00,2015-02-28 17:55:00,light
734,3,2015-02-28 17:56:00,2015-02-28 19:05:00,light
734,3,2015-02-28 19:06:00,2015-02-28 19:43:00,moderate
734,3,2015-02-28 19:44:00,2015-02-28 20:29:00,light
734,3,2015-02-28 20:30:00,2015-02-28 21:26:00,light
734,3,2015-02-28 21:27:00,2015-02-28 22:22:00,moderate
734,3,2015-02-28 22:23:00,2015-02-28 23:00:00,light
734,3,2015-02-28 23:01:00,2015-02-28 23:37:00,light
734,3,2015-02-28 23:38:00,2015-03-01 05:19:00,sleep
734,4,2015-03-01 05:20:00,2015-03-01 06:07:00,moderate
734,4,2015-03-01 06:08:00,2015-03-01 06:40:00,light
734,4,2015-03-01 06:41:00,2015-03-01 07:11:00,moderate
734,4,2015-03-01 07:12:00,2015-03-01 08:06:00,light
734,4,2015-03-01 08:07:00,2015-03-01 08:36:00,sedentary
734,4,2015-03-01 08:37:00,2015-03-01 09:54:00,light
734,4,2015-03-01 09:55:00,2015-03-01 10:38:00,light
734,4,2015-03-01 10:39:00,2015-03-01 11:54:00,light
734,4,2015-03-01 11:55:00,2015-03-01 12:48:00,light
734,4,2015-03-01 12:49:00,2015-03-01 13:39:00,light
734,4,2015-03-01 13:40:00,2015-03-01 14:12:00,moderate
734,4,2015-03-01 14:13:00,2015-03-01 15:04:00,light
734,4,2015-03-01 15:05:00,2015-03-01 15:52:00,vigorous
734,4,2015-03-01 15:53:00,2015-03-01 16:22:00,vigorous
734,4,2015-03-01 16:23:00,2015-03-01 17:04:00,light
734,4,2015-03-01 17:05:00,2015-03-01 17:34:00,moderate
734,4,2015-03-01 17:35:00,2015-03-01 17:46:00,sedentary
734,4,2015-03-01 17:47:00,2015-03-01 18:49:00,sleep
734,5,2015-03-01 18:50:00,2015-03-01 19:20:00,moderate
734,5,2015-03-01 19:21:00,2015-03-01 21:45:00,light
734,5,2015-03-01 21:46:00,2015-03-01 22:39:00,sedentary
734,5,2015-03-01 22:40:00,2015-03-01 23:03:00,sedentary
734,5,2015-03-01 23:04:00,2015-03-02 05:31:00,sleep
734,6,2015-03-02 05:32:00,2015-03-02 06:06:00,light
734,6,2015-03-02 06:07:00,2015-03-02 06:39:00,light
734,6,2015-03-02 06:40:00,2015-03-02 07:10:00,moderate
734,6,2015-03-02 07:11:00,2015-03-02 08:55:00,light
734,6,2015-03-02 08:56:00,2015-03-02 09:25:00,light
734,6,2015-03-02 09:26:00,2015-03-02 09:58:00,light
734,6,2015-03-02 09:59:00,2015-03-02 10:48:00,light
734,6,2015-03-02 10:49:00,2015-03-02 11:38:00,light
734,6,2015-03-02 11:39:00,2015-03-02 12:08:00,moderate
734,6,2015-03-02 12:09:00,2015-03-02 12:38:00,moderate
734,6,2015-03-02 12:39:00,2015-03-02 14:53:00,light
734,6,2015-03-02 14:54:00,2015-03-02 15:39:00,light
734,6,2015-03-02 15:40:00,2015-03-02 16:15:00,light
734,6,2015-03-02 16:16:00,2015-03-02 16:53:00,moderate
734,6,2015-03-02 16:54:00,2015-03-02 17:23:00,light
734,6,2015-03-02 17:24:00,2015-03-02 18:13:00,light
734,6,2015-03-02 18:14:00,2015-03-02 19:01:00,moderate
734,6,2015-03-02 19:02:00,2015-03-02 19:37:00,light
734,6,2015-03-02 19:38:00,2015-03-02 20:28:00,light
734,6,2015-03-02 20:29:00,2015-03-02 21:56:00,light
734,6,2015-03-02 21:57:00,2015-03-02 22:15:00,light
734,6,2015-03-02 22:16:00,2015-03-03 05:31:00,sleep
734,7,2015-03-03 05:32:00,2015-03-03 06:05:00,light
734,7,2015-03-03 06:06:00,2015-03-03 06:37:00,light
734,7,2015-03-03 06:38:00,2015-03-03 07:15:00,light
734,7,2015-03-03 07:16:00,2015-03-03 09:29:00,light
734,7,2015-03-03 09:30:00,2015-03-03 10:01:00,light
734,7,2015-03-03 10:02:00,2015-03-03 10:40:00,light
734,7,2015-03-03 10:41:00,2015-03-03 11:47:00,light
734,7,2015-03-03 11:48:00,2015-03-03 12:19:00,moderate
734,7,2015-03-03 12:20:00,2015-03-03 12:49:00,light
734,7,2015-03-03 12:50:00,2015-03-03 13:31:00,light
734,7,2015-03-03 13:32:00,2015-03-03 15:08:00,light
734,7,2015-03-03 15:09:00,2015-03-03 15:59:00,vigorous
734,7,2015-03-03 16:00:00,2015-03-03 16:32:00,moderate
734,7,2015-03-03 16:33:00,2015-03-03 17:22:00,light
734,7,2015-03-03 17:23:00,2015-03-03 17:54:00,moderate
734,7,2015-03-03 17:55:00,2015-03-03 20:07:00,light
734,7,2015-03-03 20:08:00,2015-03-03 22:10:00,light
734,7,2015-03-03 22:11:00,2015-03-03 23:06:00,light
734,7,2015-03-03 23:07:00,2015-03-03 23:59:00,sedentary
734,7,2015-03-04 00:00:00,2015-03-04 05:12:00,sleep
734,8,2015-03-04 05:13:00,2015-03-04 05:53:00,light
734,8,2015-03-04 05:54:00,2015-03-04 06:35:00,light
734,8,2015-03-04 06:36:00,2015-03-04 07:10:00,light
734,8,2015-03-04 07:11:00,2015-03-04 08:34:00,light
734,8,2015-03-04 08:35:00,2015-03-04 09:44:00,light
734,8,2015-03-04 09:45:00,2015-03-04 10:14:00,moderate
734,8,2015-03-04 10:15:00,2015-03-04 10:47:00,vigorous
734,8,2015-03-04 10:48:00,2015-03-04 12:03:00,light
734,8,2015-03-04 12:04:00,2015-03-04 13:28:00,light
734,8,2015-03-04 13:29:00,2015-03-04 13:58:00,moderate
734,8,2015-03-04 13:59:00,2015-03-04 14:28:00,light
734,8,2015-03-04 14:29:00,2015-03-04 15:38:00,moderate
734,8,2015-03-04 15:39:00,2015-03-04 16:10:00,sedentary
734,8,2015-03-04 16:11:00,2015-03-04 19:09:00,light
734,8,2015-03-04 19:10:00,2015-03-04 19:43:00,moderate
734,8,2015-03-04 19:44:00,2015-03-04 21:08:00,light
734,8,2015-03-04 21:09:00,2015-03-04 22:02:00,moderate
734,8,2015-03-04 22:03:00,2015-03-04 22:34:00,light
734,8,2015-03-04 22:35:00,2015-03-04 23:05:00,moderate
734,8,2015-03-04 23:06:00,2015-03-04 23:29:00,sedentary
734,8,2015-03-04 23:30:00,2015-03-05 05:28:00,sleep
