device_id,segment_code,start_time,end_time,activity_level
919,1,2015-02-23 14:00:00,2015-02-23 14:36:00,moderate
919,1,2015-02-23 14:37:00,2015-02-23 15:31:00,light
919,1,2015-02-23 15:32:00,2015-02-23 16:04:00,light
919,1,2015-02-23 16:05:00,2015-02-23 16:10:00,sedentary
919,1,2015-02-23 16:11:00,2015-02-23 18:46:00,sleep
919,2,2015-02-23 18:47:00,2015-02-23 19:16:00,light
919,2,2015-02-23 19:17:00,2015-02-23 19:21:00,sedentary
919,2,2015-02-23 19:22:00,2015-02-24 04:51:00,sleep
919,3,2015-02-24 04:52:00,2015-02-24 05:58:00,light
919,3,2015-02-24 05:59:00,2015-02-24 06:28:00,light
919,3,2015-02-24 06:29:00,2015-02-24 09:36:00,light
919,3,2015-02-24 09:37:00,2015-02-24 12:12:00,moderate
919,3,2015-02-24 12:13:00,2015-02-24 12:42:00,light
919,3,2015-02-24 12:43:00,2015-02-24 13:59:00,light
919,3,2015-02-24 14:00:00,2015-02-24 15:06:00,vigorous
919,3,2015-02-24 15:07:00,2015-02-24 15:36:00,light
919,3,2015-02-24 15:37:00,2015-02-24 16:54:00,light
919,3,2015-02-24 16:55:00,2015-02-24 20:52:00,light
919,3,2015-02-24 20:53:00,2015-02-24 21:11:00,sedentary
919,3,2015-02-24 21:12:00,2015-02-25 05:01:00,sleep
919,4,2015-02-25 05:02:00,2015-02-25 05:39:00,light
919,4,2015-02-25 05:40:00,2015-02-25 06:11:00,moderate
919,4,2015-02-25 06:12:00,2015-02-25 07:01:00,light
919,4,2015-02-25 07:02:00,2015-02-25 08:58:00,moderate
919,4,2015-02-25 08:59:00,2015-02-25 10:10:00,light
919,4,2015-02-25 10:11:00,2015-02-25 10:50:00,light
919,4,2015-02-25 10:51:00,2015-02-25 11:33:00,light
919,4,2015-02-25 11:34:00,2015-02-25 12:03:00,vigorous
919,4,2015-02-25 12:04:00,2015-02-25 13:33:00,light
919,4,2015-02-25 13:34:00,2015-02-25 14:03:00,vigorous
919,4,2015-02-25 14:04:00,2015-02-25 15:39:00,light
919,4,2015-02-25 15:40:00,2015-02-25 17:54:00,light
919,4,2015-02-25 17:55:00,2015-02-25 20:43:00,light
919,4,2015-02-25 20:44:00,2015-02-25 21:09:00,sedentary
919,4,2015-02-25 21:10:00,2015-02-26 04:42:00,sleep
919,5,2015-02-28 14:43:00,2015-02-28 17:10:00,moderate
919,5,2015-02-28 17:11:00,2015-02-28 18:08:00,light
919,5,2015-02-28 18:09:00,2015-02-28 18:10:00,sedentary
919,5,2015-02-28 18:11:00,2015-03-01 05:15:00,sleep
919,6,2015-03-01 05:16:00,2015-03-01 06:01:00,moderate
919,6,2015-03-01 06:02:00,2015-03-01 06:40:00,sedentary
919,6,2015-03-01 06:41:00,2015-03-01 07:10:00,moderate
919,6,2015-03-01 07:11:00,2015-03-01 07:56:00,light
919,6,2015-03-01 07:57:00,2015-03-01 08:56:00,moderate
919,6,2015-03-01 08:57:00,2015-03-01 09:37:00,light
919,6,2015-03-01 09:38:00,2015-03-01 10:10:00,moderate
919,6,2015-03-01 10:11:00,2015-03-01 10:40:00,light
919,6,2015-03-01 10:41:00,2015-03-01 13:56:00,light
919,6,2015-03-01 13:57:00,2015-03-01 14:26:00,moderate
919,6,2015-03-01 14:27:00,2015-03-01 14:43:00,light
919,6,2015-03-01 14:44:00,2015-03-02 06:04:00,sleep
