device_id,segment_code,start_time,end_time,activity_level
912,1,2015-02-17 14:00:00,2015-02-17 14:57:00,light
912,1,2015-02-17 14:58:00,2015-02-17 16:02:00,moderate
912,1,2015-02-17 16:03:00,2015-02-17 17:34:00,light
912,1,2015-02-17 17:35:00,2015-02-17 18:04:00,light
912,1,2015-02-17 18:05:00,2015-02-17 18:50:00,light
912,1,2015-02-17 18:51:00,2015-02-17 19:20:00,light
912,1,2015-02-17 19:21:00,2015-02-17 20:00:00,sedentary
912,1,2015-02-17 20:01:00,2015-02-17 20:36:00,light
912,1,2015-02-17 20:37:00,2015-02-17 21:13:00,sedentary
912,1,2015-02-17 21:14:00,2015-02-18 04:56:00,sleep
912,2,2015-02-18 04:57:00,2015-02-18 05:27:00,light
912,2,2015-02-18 05:28:00,2015-02-18 06:04:00,moderate
912,2,2015-02-18 06:05:00,2015-02-18 06:37:00,light
912,2,2015-02-18 06:38:00,2015-02-18 07:14:00,light
912,2,2015-02-18 07:15:00,2015-02-18 08:06:00,light
912,2,2015-02-18 08:07:00,2015-02-18 08:42:00,light
912,2,2015-02-18 08:43:00,2015-02-18 09:34:00,light
912,2,2015-02-18 09:35:00,2015-02-18 10:05:00,moderate
912,2,2015-02-18 10:06:00,2015-02-18 11:33:00,light
912,2,2015-02-18 11:34:00,2015-02-18 12:07:00,moderate
912,2,2015-02-18 12:08:00,2015-02-18 12:43:00,light
912,2,2015-02-18 12:44:00,2015-02-18 14:49:00,light
912,2,2015-02-18 14:50:00,2015-02-18 18:08:00,light
912,2,2015-02-18 18:09:00,2015-02-18 18:38:00,moderate
912,2,2015-02-18 18:39:00,2015-02-18 19:49:00,light
912,2,2015-02-18 19:50:00,2015-02-18 21:00:00,light
912,2,2015-02-18 21:01:00,2015-02-18 22:14:00,sedentary
912,2,2015-02-18 22:15:00,2015-02-19 05:07:00,sleep
912,3,2015-02-19 05:08:00,2015-02-19 06:05:00,moderate
912,3,2015-02-19 06:06:00,2015-02-19 06:39:00,light
912,3,2015-02-19 06:40:00,2015-02-19 07:14:00,light
912,3,2015-02-19 07:15:00,2015-02-19 07:57:00,light
912,3,2015-02-19 07:58:00,2015-02-19 08:57:00,light
912,3,2015-02-19 08:58:00,2015-02-19 09:37:00,light
912,3,2015-02-19 09:38:00,2015-02-19 10:07:00,moderate
912,3,2015-02-19 10:08:00,2015-02-19 11:05:00,light
912,3,2015-02-19 11:06:00,2015-02-19 11:37:00,light
912,3,2015-02-19 11:38:00,2015-02-19 12:07:00,moderate
912,3,2015-02-19 12:08:00,2015-02-19 12:55:00,light
912,3,2015-02-19 12:56:00,2015-02-19 13:39:00,light
912,3,2015-02-19 13:40:00,2015-02-19 14:27:00,moderate
912,3,2015-02-19 14:28:00,2015-02-19 15:11:00,light
