device_id,segment_code,start_time,end_time,activity_level
913,1,2015-02-18 14:00:00,2015-02-18 14:42:00,vigorous
913,1,2015-02-18 14:43:00,2015-02-18 15:39:00,light
913,1,2015-02-18 15:40:00,2015-02-18 17:43:00,light
913,1,2015-02-18 17:44:00,2015-02-18 18:14:00,moderate
913,1,2015-02-18 18:15:00,2015-02-18 18:57:00,light
913,1,2015-02-18 18:58:00,2015-02-18 19:34:00,vigorous
913,1,2015-02-18 19:35:00,2015-02-18 20:56:00,light
913,1,2015-02-18 20:57:00,2015-02-18 21:27:00,moderate
913,1,2015-02-18 21:28:00,2015-02-18 21:57:00,light
913,1,2015-02-18 21:58:00,2015-02-18 22:32:00,light
913,1,2015-02-18 22:33:00,2015-02-18 23:14:00,sedentary
913,1,2015-02-18 23:15:00,2015-02-18 23:37:00,sleep
913,2,2015-02-18 23:38:00,2015-02-19 05:07:00,sedentary
913,2,2015-02-19 05:08:00,2015-02-19 07:11:00,moderate
913,2,2015-02-19 07:12:00,2015-02-19 09:04:00,light
913,2,2015-02-19 09:05:00,2015-02-19 09:37:00,sedentary
913,2,2015-02-19 09:38:00,2015-02-19 10:09:00,vigorous
913,2,2015-02-19 10:10:00,2015-02-19 11:38:00,light
913,2,2015-02-19 11:39:00,2015-02-19 12:53:00,vigorous
913,2,2015-02-19 12:54:00,2015-02-19 13:31:00,light
913,2,2015-02-19 13:32:00,2015-02-19 14:18:00,vigorous
913,2,2015-02-19 14:19:00,2015-02-19 15:19:00,sedentary
913,2,2015-02-19 15:20:00,2015-02-19 17:33:00,sedentary
913,2,2015-02-19 17:34:00,2015-02-19 18:03:00,vigorous
913,2,2015-02-19 18:04:00,2015-02-19 18:16:00,sedentary
913,2,2015-02-19 18:17:00,2015-02-20 08:43:00,sleep
913,3,2015-02-20 08:44:00,2015-02-20 09:33:00,sedentary
913,3,2015-02-20 09:34:00,2015-02-20 10:35:00,vigorous
913,3,2015-02-20 10:36:00,2015-02-20 10:42:00,sedentary
913,3,2015-02-20 10:43:00,2015-02-20 13:38:00,sleep
913,4,2015-02-20 13:39:00,2015-02-20 14:40:00,light
913,4,2015-02-20 14:41:00,2015-02-20 15:11:00,light
913,4,2015-02-20 15:12:00,2015-02-20 16:30:00,sedentary
913,4,2015-02-20 16:31:00,2015-02-20 18:51:00,sleep
913,5,2015-02-20 18:52:00,2015-02-20 20:03:00,light
913,5,2015-02-20 20:04:00,2015-02-20 22:15:00,light
913,5,2015-02-20 22:16:00,2015-02-21 05:34:00,sedentary
913,5,2015-02-21 05:35:00,2015-02-21 08:12:00,sedentary
913,5,2015-02-21 08:13:00,2015-02-21 10:14:00,light
913,5,2015-02-21 10:15:00,2015-02-21 11:26:00,sedentary
913,5,2015-02-21 11:27:00,2015-02-21 13:12:00,light
913,5,2015-02-21 13:13:00,2015-02-21 14:13:00,vigorous
913,5,2015-02-21 14:14:00,2015-02-21 14:43:00,sedentary
913,5,2015-02-21 14:44:00,2015-02-21 14:52:00,light
913,5,2015-02-21 14:53:00,2015-02-22 06:26:00,sleep
913,6,2015-02-22 06:27:00,2015-02-22 07:43:00,moderate
913,6,2015-02-22 07:44:00,2015-02-22 07:51:00,light
913,6,2015-02-22 07:52:00,2015-02-22 09:44:00,sleep
913,7,2015-02-22 09:45:00,2015-02-22 12:17:00,moderate
913,7,2015-02-22 12:18:00,2015-02-22 13:32:00,light
913,7,2015-02-22 13:33:00,2015-02-22 14:02:00,vigorous
913,7,2015-02-22 14:03:00,2015-02-22 15:40:00,light
913,7,2015-02-22 15:41:00,2015-02-22 17:35:00,sedentary
913,7,2015-02-22 17:36:00,2015-02-22 18:29:00,vigorous
913,7,2015-02-22 18:30:00,2015-02-22 19:37:00,light
913,7,2015-02-22 19:38:00,2015-02-22 20:10:00,light
913,7,2015-02-22 20:11:00,2015-02-22 20:50:00,sedentary
913,7,2015-02-22 20:51:00,2015-02-22 22:05:00,light
913,7,2015-02-22 22:06:00,2015-02-23 04:50:00,sedentary
913,7,2015-02-23 04:51:00,2015-02-23 05:31:00,sleep
913,8,2015-02-23 05:32:00,2015-02-23 06:31:00,vigorous
913,8,2015-02-23 06:32:00,2015-02-23 09:25:00,light
913,8,2015-02-23 09:26:00,2015-02-23 10:03:00,moderate
913,8,2015-02-23 10:04:00,2015-02-23 10:42:00,light
913,8,2015-02-23 10:43:00,2015-02-23 14:49:00,moderate
913,8,2015-02-23 14:50:00,2015-02-23 15:10:00,sedentary
913,8,2015-02-23 15:11:00,2015-02-23 16:04:00,sleep
913,9,2015-02-23 16:05:00,2015-02-23 17:21:00,sedentary
913,9,2015-02-23 17:22:00,2015-02-23 18:29:00,moderate
913,9,2015-02-23 18:30:00,2015-02-23 19:00:00,sedentary
913,9,2015-02-23 19:01:00,2015-02-23 19:53:00,light
913,9,2015-02-23 19:54:00,2015-02-23 22:30:00,light
913,9,2015-02-23 22:31:00,2015-02-23 23:09:00,vigorous
913,9,2015-02-23 23:10:00,2015-02-24 05:12:00,sedentary
913,9,2015-02-24 05:13:00,2015-02-24 06:10:00,vigorous
913,9,2015-02-24 06:11:00,2015-02-24 06:53:00,moderate
913,9,2015-02-24 06:54:00,2015-02-24 07:24:00,vigorous
