device_id,segment_code,start_time,end_time,activity_level
757,1,2015-02-11 14:00:00,2015-02-11 14:31:00,moderate
757,1,2015-02-11 14:32:00,2015-02-11 15:01:00,light
757,1,2015-02-11 15:02:00,2015-02-11 15:31:00,sedentary
757,1,2015-02-11 15:32:00,2015-02-11 15:40:00,sedentary
757,1,2015-02-11 15:41:00,2015-02-11 17:22:00,sleep
757,2,2015-02-11 17:23:00,2015-02-11 18:08:00,light
757,2,2015-02-11 18:09:00,2015-02-11 18:52:00,light
757,2,2015-02-11 18:53:00,2015-02-11 19:25:00,light
757,2,2015-02-11 19:26:00,2015-02-11 20:10:00,light
757,2,2015-02-11 20:11:00,2015-02-11 21:01:00,moderate
757,2,2015-02-11 21:02:00,2015-02-11 21:31:00,light
757,2,2015-02-11 21:32:00,2015-02-11 22:40:00,light
757,2,2015-02-11 22:41:00,2015-02-11 23:07:00,sedentary
757,2,2015-02-11 23:08:00,2015-02-11 23:51:00,sleep
757,3,2015-02-11 23:52:00,2015-02-12 00:24:00,sedentary
757,3,2015-02-12 00:25:00,2015-02-12 00:40:00,sedentary
757,3,2015-02-12 00:41:00,2015-02-12 04:53:00,sleep
757,4,2015-02-12 04:54:00,2015-02-12 06:10:00,moderate
757,4,2015-02-12 06:11:00,2015-02-12 07:02:00,light
757,4,2015-02-12 07:03:00,2015-02-12 07:32:00,light
757,4,2015-02-12 07:33:00,2015-02-12 08:45:00,light
757,4,2015-02-12 08:46:00,2015-02-12 09:51:00,vigorous
757,4,2015-02-12 09:52:00,2015-02-12 11:33:00,light
757,4,2015-02-12 11:34:00,2015-02-12 12:03:00,moderate
757,4,2015-02-12 12:04:00,2015-02-12 13:29:00,light
757,4,2015-02-12 13:30:00,2015-02-12 14:48:00,light
757,4,2015-02-12 14:49:00,2015-02-12 16:50:00,sedentary
757,4,2015-02-12 16:51:00,2015-02-12 17:48:00,light
757,4,2015-02-12 17:49:00,2015-02-12 19:23:00,moderate
757,4,2015-02-12 19:24:00,2015-02-12 20:45:00,light
757,4,2015-02-12 20:46:00,2015-02-12 22:14:00,sedentary
757,4,2015-02-12 22:15:00,2015-02-12 22:44:00,light
757,4,2015-02-12 22:45:00,2015-02-13 00:36:00,sedentary
757,4,2015-02-13 00:37:00,2015-02-13 09:44:00,sleep
757,5,2015-02-13 09:45:00,2015-02-13 10:18:00,sedentary
757,5,2015-02-13 10:19:00,2015-02-13 10:28:00,sedentary
