device_id,segment_code,start_time,end_time,activity_level
822,1,2015-02-18 14:00:00,2015-02-18 15:15:00,sedentary
822,1,2015-02-18 15:16:00,2015-02-18 17:24:00,vigorous
822,1,2015-02-18 17:25:00,2015-02-18 17:55:00,moderate
822,1,2015-02-18 17:56:00,2015-02-18 21:48:00,light
822,1,2015-02-18 21:49:00,2015-02-18 23:01:00,sedentary
822,1,2015-02-18 23:02:00,2015-02-19 04:05:00,sleep
822,2,2015-02-19 04:06:00,2015-02-19 05:28:00,moderate
822,2,2015-02-19 05:29:00,2015-02-19 06:04:00,vigorous
822,2,2015-02-19 06:05:00,2015-02-19 06:49:00,moderate
822,2,2015-02-19 06:50:00,2015-02-19 09:36:00,light
822,2,2015-02-19 09:37:00,2015-02-19 10:06:00,moderate
822,2,2015-02-19 10:07:00,2015-02-19 11:34:00,light
822,2,2015-02-19 11:35:00,2015-02-19 12:04:00,light
822,2,2015-02-19 12:05:00,2015-02-19 13:57:00,light
822,2,2015-02-19 13:58:00,2015-02-19 14:53:00,sedentary
822,2,2015-02-19 14:54:00,2015-02-19 15:23:00,light
822,2,2015-02-19 15:24:00,2015-02-19 16:21:00,vigorous
822,2,2015-02-19 16:22:00,2015-02-19 17:07:00,vigorous
822,2,2015-02-19 17:08:00,2015-02-19 18:51:00,light
822,2,2015-02-19 18:52:00,2015-02-19 20:16:00,light
822,2,2015-02-19 20:17:00,2015-02-19 22:00:00,light
822,2,2015-02-19 22:01:00,2015-02-19 23:32:00,moderate
822,2,2015-02-19 23:33:00,2015-02-20 03:15:00,sedentary
822,2,2015-02-20 03:16:00,2015-02-20 06:22:00,sedentary
822,2,2015-02-20 06:23:00,2015-02-20 09:23:00,sleep
822,3,2015-02-20 09:24:00,2015-02-20 14:18:00,light
822,3,2015-02-20 14:19:00,2015-02-20 15:35:00,light
822,3,2015-02-20 15:36:00,2015-02-20 17:31:00,sedentary
822,3,2015-02-20 17:32:00,2015-02-20 18:11:00,moderate
822,3,2015-02-20 18:12:00,2015-02-20 19:01:00,sedentary
822,3,2015-02-20 19:02:00,2015-02-20 20:12:00,light
822,3,2015-02-20 20:13:00,2015-02-20 22:33:00,light
822,3,2015-02-20 22:34:00,2015-02-21 00:02:00,sedentary
822,3,2015-02-21 00:03:00,2015-02-21 06:59:00,sleep
822,4,2015-02-21 07:00:00,2015-02-21 07:57:00,light
822,4,2015-02-21 07:58:00,2015-02-21 08:41:00,vigorous
822,4,2015-02-21 08:42:00,2015-02-21 09:13:00,vigorous
822,4,2015-02-21 09:14:00,2015-02-21 09:59:00,moderate
822,4,2015-02-21 10:00:00,2015-02-21 16:45:00,light
822,4,2015-02-21 16:46:00,2015-02-21 17:19:00,vigorous
822,4,2015-02-21 17:20:00,2015-02-21 18:09:00,light
822,4,2015-02-21 18:10:00,2015-02-21 21:52:00,light
822,4,2015-02-21 21:53:00,2015-02-21 22:26:00,sedentary
822,4,2015-02-21 22:27:00,2015-02-22 05:53:00,sleep
822,5,2015-02-22 05:54:00,2015-02-22 15:00:00,light
822,5,2015-02-22 15:01:00,2015-02-22 16:03:00,moderate
822,5,2015-02-22 16:04:00,2015-02-22 17:29:00,vigorous
822,5,2015-02-22 17:30:00,2015-02-22 20:24:00,light
822,5,2015-02-22 20:25:00,2015-02-22 21:24:00,sedentary
822,5,2015-02-22 21:25:00,2015-02-23 04:54:00,sleep
822,6,2015-02-23 04:55:00,2015-02-23 13:53:00,light
822,6,2015-02-23 13:54:00,2015-02-23 15:11:00,sedentary
822,6,2015-02-23 15:12:00,2015-02-23 16:04:00,light
822,6,2015-02-23 16:05:00,2015-02-23 17:23:00,vigorous
822,6,2015-02-23 17:24:00,2015-02-23 18:01:00,light
822,6,2015-02-23 18:02:00,2015-02-23 22:26:00,light
822,6,2015-02-23 22:27:00,2015-02-23 23:36:00,sedentary
822,6,2015-02-23 23:37:00,2015-02-24 05:23:00,sleep
822,7,2015-02-24 05:24:00,2015-02-24 10:41:00,light
822,7,2015-02-24 10:42:00,2015-02-24 11:34:00,light
822,7,2015-02-24 11:35:00,2015-02-24 12:04:00,vigorous
822,7,2015-02-24 12:05:00,2015-02-24 14:36:00,light
822,7,2015-02-24 14:37:00,2015-02-24 15:51:00,vigorous
822,7,2015-02-24 15:52:00,2015-02-24 16:42:00,light
822,7,2015-02-24 16:43:00,2015-02-24 17:12:00,vigorous
822,7,2015-02-24 17:13:00,2015-02-24 19:09:00,light
822,7,2015-02-24 19:10:00,2015-02-24 22:21:00,sedentary
822,7,2015-02-24 22:22:00,2015-02-25 05:29:00,sleep
