device_id,segment_code,start_time,end_time,activity_level
954,1,2015-03-03 14:00:00,2015-03-03 14:45:00,light
954,1,2015-03-03 14:46:00,2015-03-03 16:17:00,sedentary
954,1,2015-03-03 16:18:00,2015-03-03 16:59:00,light
954,1,2015-03-03 17:00:00,2015-03-03 17:41:00,light
954,1,2015-03-03 17:42:00,2015-03-03 18:33:00,light
954,1,2015-03-03 18:34:00,2015-03-03 19:17:00,light
954,1,2015-03-03 19:18:00,2015-03-03 21:58:00,light
954,1,2015-03-03 21:59:00,2015-03-03 22:01:00,light
954,1,2015-03-03 22:02:00,2015-03-04 04:25:00,sleep
954,2,2015-03-04 04:26:00,2015-03-04 04:55:00,light
954,2,2015-03-04 04:56:00,2015-03-04 06:54:00,light
954,2,2015-03-04 06:55:00,2015-03-04 07:27:00,light
954,2,2015-03-04 07:28:00,2015-03-04 07:58:00,light
954,2,2015-03-04 07:59:00,2015-03-04 08:55:00,light
954,2,2015-03-04 08:56:00,2015-03-04 09:37:00,light
954,2,2015-03-04 09:38:00,2015-03-04 10:21:00,vigorous
954,2,2015-03-04 10:22:00,2015-03-04 11:34:00,light
954,2,2015-03-04 11:35:00,2015-03-04 12:04:00,moderate
954,2,2015-03-04 12:05:00,2015-03-04 13:45:00,light
954,2,2015-03-04 13:46:00,2015-03-04 15:07:00,light
954,2,2015-03-04 15:08:00,2015-03-04 15:45:00,sedentary
954,2,2015-03-04 15:46:00,2015-03-04 16:43:00,light
954,2,2015-03-04 16:44:00,2015-03-04 18:03:00,light
954,2,2015-03-04 18:04:00,2015-03-04 20:34:00,light
954,2,2015-03-04 20:35:00,2015-03-04 22:01:00,light
954,2,2015-03-04 22:02:00,2015-03-04 22:47:00,light
954,2,2015-03-04 22:48:00,2015-03-04 23:29:00,light
954,2,2015-03-04 23:30:00,2015-03-04 23:36:00,sedentary
954,2,2015-03-04 23:37:00,2015-03-05 10:37:00,sleep
954,3,2015-03-05 10:38:00,2015-03-05 11:42:00,light
